image_id,fold,row,col,contribution,attention
Duodenum_ACAP2_Male_55_1920.jpg,1,0,5,-0.017890,0.007508
Duodenum_ACAP2_Male_55_1920.jpg,1,0,6,-0.014803,0.004570
Duodenum_ACAP2_Male_55_1920.jpg,1,0,7,-0.008192,0.002188
Duodenum_ACAP2_Male_55_1920.jpg,1,1,0,-0.017759,0.006036
Duodenum_ACAP2_Male_55_1920.jpg,1,1,1,-0.016071,0.004518
Duodenum_ACAP2_Male_55_1920.jpg,1,1,2,-0.020259,0.004806
Duodenum_ACAP2_Male_55_1920.jpg,1,1,3,-0.012721,0.003111
Duodenum_ACAP2_Male_55_1920.jpg,1,1,4,-0.030753,0.015157
Duodenum_ACAP2_Male_55_1920.jpg,1,1,5,-0.048436,0.011285
Duodenum_ACAP2_Male_55_1920.jpg,1,1,6,-0.027975,0.007653
Duodenum_ACAP2_Male_55_1920.jpg,1,1,7,-0.006539,0.002145
Duodenum_ACAP2_Male_55_1920.jpg,1,2,0,-0.015205,0.004938
Duodenum_ACAP2_Male_55_1920.jpg,1,2,1,-0.014504,0.005908
Duodenum_ACAP2_Male_55_1920.jpg,1,2,2,-0.132907,0.035997
Duodenum_ACAP2_Male_55_1920.jpg,1,2,3,-0.050152,0.013952
Duodenum_ACAP2_Male_55_1920.jpg,1,2,4,-0.038733,0.009956
Duodenum_ACAP2_Male_55_1920.jpg,1,2,5,-0.263652,0.089499
Duodenum_ACAP2_Male_55_1920.jpg,1,2,6,-0.011330,0.002660
Duodenum_ACAP2_Male_55_1920.jpg,1,2,7,-0.015309,0.004361
Duodenum_ACAP2_Male_55_1920.jpg,1,3,0,-0.007286,0.002122
Duodenum_ACAP2_Male_55_1920.jpg,1,3,1,-0.025080,0.005178
Duodenum_ACAP2_Male_55_1920.jpg,1,3,2,-0.010232,0.002692
Duodenum_ACAP2_Male_55_1920.jpg,1,3,3,-0.031357,0.007735
Duodenum_ACAP2_Male_55_1920.jpg,1,3,4,-0.012811,0.002531
Duodenum_ACAP2_Male_55_1920.jpg,1,3,5,-0.033073,0.007684
Duodenum_ACAP2_Male_55_1920.jpg,1,3,6,-0.027348,0.006701
Duodenum_ACAP2_Male_55_1920.jpg,1,3,7,0.017684,0.019841
Duodenum_ACAP2_Male_55_1920.jpg,1,4,0,-0.012646,0.003903
Duodenum_ACAP2_Male_55_1920.jpg,1,4,1,-0.042369,0.032070
Duodenum_ACAP2_Male_55_1920.jpg,1,4,2,-0.154183,0.139877
Duodenum_ACAP2_Male_55_1920.jpg,1,4,3,-0.073871,0.025292
Duodenum_ACAP2_Male_55_1920.jpg,1,4,4,-0.099888,0.063363
Duodenum_ACAP2_Male_55_1920.jpg,1,4,5,0.076439,0.093828
Duodenum_ACAP2_Male_55_1920.jpg,1,4,6,0.273336,0.071550
Duodenum_ACAP2_Male_55_1920.jpg,1,4,7,0.063809,0.012422
Duodenum_ACAP2_Male_55_1920.jpg,1,5,0,-0.011062,0.003710
Duodenum_ACAP2_Male_55_1920.jpg,1,5,1,0.172739,0.068212
Duodenum_ACAP2_Male_55_1920.jpg,1,5,2,0.043214,0.005838
Duodenum_ACAP2_Male_55_1920.jpg,1,5,3,0.035773,0.003281
Duodenum_ACAP2_Male_55_1920.jpg,1,5,4,0.032662,0.002752
Duodenum_ACAP2_Male_55_1920.jpg,1,5,5,0.041730,0.001822
Duodenum_ACAP2_Male_55_1920.jpg,1,5,6,0.034962,0.002359
Duodenum_ACAP2_Male_55_1920.jpg,1,5,7,-0.009549,0.006829
Duodenum_ACAP2_Male_55_1920.jpg,1,6,0,-0.014767,0.004447
Duodenum_ACAP2_Male_55_1920.jpg,1,6,1,0.014269,0.010014
Duodenum_ACAP2_Male_55_1920.jpg,1,6,2,0.035914,0.004401
Duodenum_ACAP2_Male_55_1920.jpg,1,6,3,0.046233,0.005934
Duodenum_ACAP2_Male_55_1920.jpg,1,6,4,0.080396,0.013674
Duodenum_ACAP2_Male_55_1920.jpg,1,6,5,0.034439,0.004402
Duodenum_ACAP2_Male_55_1920.jpg,1,6,6,0.067546,0.034576
Duodenum_ACAP2_Male_55_1920.jpg,1,6,7,-0.018823,0.006088
Duodenum_ACAP2_Male_55_1920.jpg,1,7,0,-0.014420,0.004398
Duodenum_ACAP2_Male_55_1920.jpg,1,7,1,-0.014819,0.004556
Duodenum_ACAP2_Male_55_1920.jpg,1,7,2,-0.007257,0.002853
Duodenum_ACAP2_Male_55_1920.jpg,1,7,3,-0.029178,0.012280
Duodenum_ACAP2_Male_55_1920.jpg,1,7,4,0.024628,0.028594
Duodenum_ACAP2_Male_55_1920.jpg,1,7,5,-0.017674,0.006802
Duodenum_ACAP2_Male_55_1920.jpg,1,7,6,-0.010888,0.004408
Duodenum_ACAP2_Male_55_1920.jpg,1,7,7,-0.014081,0.004238
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,0,-0.000153,0.000044
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,1,-0.000211,0.000061
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,2,-0.000122,0.000030
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,3,-0.000097,0.000027
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,4,-0.000126,0.000036
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,5,-0.000177,0.000052
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,6,-0.000105,0.000029
Duodenum_ACTBL2_Male_55_1920.jpg,1,0,7,-0.000171,0.000055
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,0,-0.000146,0.000039
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,1,-0.000162,0.000047
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,2,-0.000181,0.000063
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,3,-0.000273,0.000230
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,4,-0.000502,0.000292
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,5,-0.000116,0.000037
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,6,-0.000122,0.000034
Duodenum_ACTBL2_Male_55_1920.jpg,1,1,7,-0.000142,0.000037
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,0,-0.000126,0.000036
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,1,-0.000044,0.000021
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,2,-0.000075,0.000029
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,3,0.029272,0.014754
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,4,-0.000287,0.001701
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,5,-0.000223,0.000091
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,6,-0.000247,0.000162
Duodenum_ACTBL2_Male_55_1920.jpg,1,2,7,-0.000115,0.000036
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,0,-0.000147,0.000061
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,1,0.019891,0.015586
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,2,-0.000859,0.001018
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,3,-0.000178,0.000129
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,4,0.010986,0.006300
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,5,0.586568,0.225614
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,6,-0.000384,0.006203
Duodenum_ACTBL2_Male_55_1920.jpg,1,3,7,-0.000296,0.000161
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,0,-0.000338,0.000143
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,1,0.000514,0.005006
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,2,0.032949,0.058315
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,3,0.012759,0.013976
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,4,0.010661,0.020166
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,5,0.004089,0.012655
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,6,0.010212,0.017529
Duodenum_ACTBL2_Male_55_1920.jpg,1,4,7,-0.000104,0.000076
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,0,-0.000086,0.000029
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,1,-0.000048,0.000044
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,2,0.459927,0.129798
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,3,0.076979,0.062457
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,4,0.297490,0.188654
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,5,0.145682,0.080514
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,6,-0.000137,0.001436
Duodenum_ACTBL2_Male_55_1920.jpg,1,5,7,-0.000094,0.000030
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,0,-0.000123,0.000033
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,1,-0.000020,0.000031
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,2,0.020563,0.012249
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,3,0.021373,0.020883
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,4,0.063584,0.061158
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,5,0.030576,0.041270
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,6,-0.000549,0.000197
Duodenum_ACTBL2_Male_55_1920.jpg,1,6,7,-0.000127,0.000034
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,0,-0.000180,0.000049
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,1,-0.000272,0.000077
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,2,-0.000039,0.000012
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,3,-0.000052,0.000023
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,4,-0.000058,0.000034
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,5,-0.000051,0.000013
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,6,-0.000087,0.000025
Duodenum_ACTBL2_Male_55_1920.jpg,1,7,7,-0.000226,0.000068
Duodenum_ACTC1_Male_55_1920.jpg,1,0,0,-0.001306,0.000403
Duodenum_ACTC1_Male_55_1920.jpg,1,0,1,-0.001687,0.000499
Duodenum_ACTC1_Male_55_1920.jpg,1,0,2,-0.001723,0.000566
Duodenum_ACTC1_Male_55_1920.jpg,1,0,3,-0.002433,0.007859
Duodenum_ACTC1_Male_55_1920.jpg,1,0,4,-0.001704,0.008971
Duodenum_ACTC1_Male_55_1920.jpg,1,0,5,-0.002077,0.000919
Duodenum_ACTC1_Male_55_1920.jpg,1,0,6,-0.002491,0.000883
Duodenum_ACTC1_Male_55_1920.jpg,1,0,7,-0.002041,0.000635
Duodenum_ACTC1_Male_55_1920.jpg,1,1,0,-0.001860,0.000625
Duodenum_ACTC1_Male_55_1920.jpg,1,1,1,0.002720,0.002764
Duodenum_ACTC1_Male_55_1920.jpg,1,1,2,0.010327,0.006594
Duodenum_ACTC1_Male_55_1920.jpg,1,1,3,0.023718,0.006380
Duodenum_ACTC1_Male_55_1920.jpg,1,1,4,0.083147,0.035790
Duodenum_ACTC1_Male_55_1920.jpg,1,1,5,0.061770,0.051665
Duodenum_ACTC1_Male_55_1920.jpg,1,1,6,-0.027090,0.065115
Duodenum_ACTC1_Male_55_1920.jpg,1,1,7,-0.003098,0.001039
Duodenum_ACTC1_Male_55_1920.jpg,1,2,0,0.007086,0.006029
Duodenum_ACTC1_Male_55_1920.jpg,1,2,1,0.044763,0.023758
Duodenum_ACTC1_Male_55_1920.jpg,1,2,2,0.000446,0.000570
Duodenum_ACTC1_Male_55_1920.jpg,1,2,3,0.001717,0.002522
Duodenum_ACTC1_Male_55_1920.jpg,1,2,4,0.051708,0.024158
Duodenum_ACTC1_Male_55_1920.jpg,1,2,5,0.251886,0.130734
Duodenum_ACTC1_Male_55_1920.jpg,1,2,6,0.003926,0.005597
Duodenum_ACTC1_Male_55_1920.jpg,1,2,7,-0.003286,0.002233
Duodenum_ACTC1_Male_55_1920.jpg,1,3,0,0.001769,0.002142
Duodenum_ACTC1_Male_55_1920.jpg,1,3,1,0.130745,0.052496
Duodenum_ACTC1_Male_55_1920.jpg,1,3,2,0.004310,0.002981
Duodenum_ACTC1_Male_55_1920.jpg,1,3,3,0.001755,0.002824
Duodenum_ACTC1_Male_55_1920.jpg,1,3,4,0.106752,0.042563
Duodenum_ACTC1_Male_55_1920.jpg,1,3,5,0.035521,0.021070
Duodenum_ACTC1_Male_55_1920.jpg,1,3,6,0.367261,0.161580
Duodenum_ACTC1_Male_55_1920.jpg,1,3,7,-0.040116,0.022419
Duodenum_ACTC1_Male_55_1920.jpg,1,4,0,0.000275,0.000851
Duodenum_ACTC1_Male_55_1920.jpg,1,4,1,0.019425,0.007116
Duodenum_ACTC1_Male_55_1920.jpg,1,4,2,0.007376,0.006062
Duodenum_ACTC1_Male_55_1920.jpg,1,4,3,0.095395,0.056068
Duodenum_ACTC1_Male_55_1920.jpg,1,4,4,0.038531,0.024771
Duodenum_ACTC1_Male_55_1920.jpg,1,4,5,0.005098,0.018802
Duodenum_ACTC1_Male_55_1920.jpg,1,4,6,0.022386,0.017908
Duodenum_ACTC1_Male_55_1920.jpg,1,4,7,0.059309,0.032559
Duodenum_ACTC1_Male_55_1920.jpg,1,5,0,-0.000555,0.001271
Duodenum_ACTC1_Male_55_1920.jpg,1,5,1,0.019505,0.011179
Duodenum_ACTC1_Male_55_1920.jpg,1,5,2,0.210466,0.104105
Duodenum_ACTC1_Male_55_1920.jpg,1,5,3,0.001388,0.002648
Duodenum_ACTC1_Male_55_1920.jpg,1,5,4,0.000781,0.001287
Duodenum_ACTC1_Male_55_1920.jpg,1,5,5,0.007550,0.006194
Duodenum_ACTC1_Male_55_1920.jpg,1,5,6,0.004850,0.001447
Duodenum_ACTC1_Male_55_1920.jpg,1,5,7,-0.001271,0.001275
Duodenum_ACTC1_Male_55_1920.jpg,1,6,0,-0.001223,0.000403
Duodenum_ACTC1_Male_55_1920.jpg,1,6,1,0.008105,0.001745
Duodenum_ACTC1_Male_55_1920.jpg,1,6,2,-0.000041,0.000367
Duodenum_ACTC1_Male_55_1920.jpg,1,6,3,0.000562,0.000411
Duodenum_ACTC1_Male_55_1920.jpg,1,6,4,0.000685,0.001397
Duodenum_ACTC1_Male_55_1920.jpg,1,6,5,0.000611,0.000922
Duodenum_ACTC1_Male_55_1920.jpg,1,6,6,0.002252,0.001352
Duodenum_ACTC1_Male_55_1920.jpg,1,6,7,-0.001812,0.000757
Duodenum_ACTC1_Male_55_1920.jpg,1,7,0,-0.001570,0.000524
Duodenum_ACTC1_Male_55_1920.jpg,1,7,1,-0.000915,0.000393
Duodenum_ACTC1_Male_55_1920.jpg,1,7,2,-0.000367,0.000441
Duodenum_ACTC1_Male_55_1920.jpg,1,7,3,0.000352,0.000607
Duodenum_ACTC1_Male_55_1920.jpg,1,7,4,-0.000128,0.000285
Duodenum_ACTC1_Male_55_1920.jpg,1,7,5,-0.001697,0.000950
Duodenum_ACTC1_Male_55_1920.jpg,1,7,6,-0.002029,0.000786
Duodenum_ACTC1_Male_55_1920.jpg,1,7,7,-0.001949,0.000735
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,0,-0.002735,0.000715
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,1,-0.002644,0.000728
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,2,-0.002725,0.000835
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,3,-0.001138,0.002650
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,4,0.007445,0.002213
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,5,-0.002580,0.000727
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,6,-0.002332,0.000666
Duodenum_ACVR2A_Male_55_1920.jpg,1,0,7,-0.002405,0.000679
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,0,-0.002998,0.000914
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,1,-0.003004,0.001220
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,2,-0.021444,0.009249
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,3,0.004640,0.002310
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,4,0.009212,0.001285
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,5,-0.004154,0.001735
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,6,-0.002039,0.000637
Duodenum_ACVR2A_Male_55_1920.jpg,1,1,7,-0.003710,0.001070
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,0,-0.002976,0.000828
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,1,-0.003559,0.003022
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,2,0.011704,0.010852
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,3,0.025658,0.006015
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,4,0.012295,0.001776
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,5,0.005470,0.001841
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,6,0.008660,0.001228
Duodenum_ACVR2A_Male_55_1920.jpg,1,2,7,-0.003000,0.000859
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,0,-0.006412,0.003155
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,1,0.443268,0.282560
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,2,0.436611,0.222543
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,3,0.018246,0.003716
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,4,0.038613,0.009004
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,5,0.034300,0.010946
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,6,0.006348,0.000326
Duodenum_ACVR2A_Male_55_1920.jpg,1,3,7,-0.002321,0.000737
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,0,-0.002097,0.000834
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,1,0.176420,0.078617
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,2,0.141523,0.062246
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,3,0.064963,0.017487
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,4,0.017907,0.005128
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,5,-0.002366,0.000834
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,6,0.005291,0.000536
Duodenum_ACVR2A_Male_55_1920.jpg,1,4,7,0.003110,0.002563
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,0,-0.002610,0.000729
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,1,0.006048,0.008723
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,2,0.263063,0.136853
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,3,0.019084,0.003972
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,4,0.007730,0.000906
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,5,-0.002803,0.000864
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,6,0.007361,0.001019
Duodenum_ACVR2A_Male_55_1920.jpg,1,5,7,-0.002145,0.000548
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,0,-0.004941,0.001490
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,1,-0.001049,0.000556
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,2,0.113981,0.077001
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,3,0.009562,0.001721
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,4,0.006359,0.000327
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,5,-0.005602,0.003020
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,6,-0.002461,0.000844
Duodenum_ACVR2A_Male_55_1920.jpg,1,6,7,-0.002564,0.000668
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,0,-0.004015,0.001141
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,1,-0.002107,0.000563
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,2,-0.001115,0.000341
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,3,-0.001067,0.000322
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,4,-0.001700,0.001055
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,5,-0.003103,0.000892
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,6,-0.001805,0.000505
Duodenum_ACVR2A_Male_55_1920.jpg,1,7,7,-0.002217,0.000650
Duodenum_ADAL_Male_55_1920.jpg,1,0,0,-0.021661,0.006371
Duodenum_ADAL_Male_55_1920.jpg,1,0,1,-0.019459,0.006213
Duodenum_ADAL_Male_55_1920.jpg,1,0,2,0.005946,0.016229
Duodenum_ADAL_Male_55_1920.jpg,1,0,3,0.075758,0.011831
Duodenum_ADAL_Male_55_1920.jpg,1,0,4,0.058136,0.007573
Duodenum_ADAL_Male_55_1920.jpg,1,0,5,-0.026584,0.027053
Duodenum_ADAL_Male_55_1920.jpg,1,0,6,-0.014737,0.004839
Duodenum_ADAL_Male_55_1920.jpg,1,0,7,-0.020207,0.005943
Duodenum_ADAL_Male_55_1920.jpg,1,1,0,-0.020964,0.006360
Duodenum_ADAL_Male_55_1920.jpg,1,1,1,0.050932,0.007077
Duodenum_ADAL_Male_55_1920.jpg,1,1,2,0.051637,0.002792
Duodenum_ADAL_Male_55_1920.jpg,1,1,3,0.043026,0.004211
Duodenum_ADAL_Male_55_1920.jpg,1,1,4,0.050031,0.002893
Duodenum_ADAL_Male_55_1920.jpg,1,1,5,0.056080,0.002666
Duodenum_ADAL_Male_55_1920.jpg,1,1,6,0.063727,0.015436
Duodenum_ADAL_Male_55_1920.jpg,1,1,7,-0.016552,0.004931
Duodenum_ADAL_Male_55_1920.jpg,1,2,0,-0.013251,0.008939
Duodenum_ADAL_Male_55_1920.jpg,1,2,1,0.047321,0.003387
Duodenum_ADAL_Male_55_1920.jpg,1,2,2,0.044689,0.003808
Duodenum_ADAL_Male_55_1920.jpg,1,2,3,0.042971,0.003329
Duodenum_ADAL_Male_55_1920.jpg,1,2,4,0.044942,0.003348
